"Step","olive-sweep-25 - train/eps_reward","olive-sweep-25 - train/eps_reward__MIN","olive-sweep-25 - train/eps_reward__MAX","fresh-sweep-6 - train/eps_reward","fresh-sweep-6 - train/eps_reward__MIN","fresh-sweep-6 - train/eps_reward__MAX","logical-sweep-3 - train/eps_reward","logical-sweep-3 - train/eps_reward__MIN","logical-sweep-3 - train/eps_reward__MAX","sleek-sweep-9 - train/eps_reward","sleek-sweep-9 - train/eps_reward__MIN","sleek-sweep-9 - train/eps_reward__MAX","winter-sweep-5 - train/eps_reward","winter-sweep-5 - train/eps_reward__MIN","winter-sweep-5 - train/eps_reward__MAX","true-sweep-13 - train/eps_reward","true-sweep-13 - train/eps_reward__MIN","true-sweep-13 - train/eps_reward__MAX","graceful-sweep-2 - train/eps_reward","graceful-sweep-2 - train/eps_reward__MIN","graceful-sweep-2 - train/eps_reward__MAX","restful-sweep-21 - train/eps_reward","restful-sweep-21 - train/eps_reward__MIN","restful-sweep-21 - train/eps_reward__MAX"
"3485","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.5275","0.5275","0.5275","0.7975","0.7975","0.7975"
"3486","0.5275","0.5275","0.5275","0.235","0.235","0.235","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775","0.775","0.775","0.775","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.7975","0.7975","0.7975","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"3487","0.82","0.82","0.82","0.7975","0.7975","0.7975","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.865","0.865","0.865","0.7525","0.7525","0.7525"
"3488","0.09999999999999998","0.09999999999999998","0.09999999999999998","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"3489","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775"
"3490","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"3491","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.685","0.685","0.685","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.685","0.685","0.685","0.595","0.595","0.595","0","0","0","0","0","0"
"3492","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.82","0.82","0.82","0.82","0.82","0.82","0.595","0.595","0.595","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.73","0.73","0.73"
"3493","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.685","0.685","0.685","0.8875","0.8875","0.8875","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"3494","0.865","0.865","0.865","0.865","0.865","0.865","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.865","0.865","0.865","0.865","0.865","0.865","0","0","0","0.5275","0.5275","0.5275","0.865","0.865","0.865"
"3495","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.595","0.595","0.595","0.7075","0.7075","0.7075"
"3496","0.865","0.865","0.865","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.865","0.865","0.865"
"3497","0.865","0.865","0.865","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.73","0.73","0.73"
"3498","0.7075","0.7075","0.7075","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.37","0.37","0.37","0.37","0.37","0.37","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.5725","0.5725","0.5725","0.775","0.775","0.775"
"3499","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.73","0.73","0.73","0","0","0","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"3500","0","0","0","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.73","0.73","0.73","0.55","0.55","0.55","0.595","0.595","0.595","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.6625","0.6625","0.6625","0","0","0"
"3501","0","0","0","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.6625","0.6625","0.6625","0","0","0","0.685","0.685","0.685","0.5725","0.5725","0.5725"
"3502","0.7525","0.7525","0.7525","0.595","0.595","0.595","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.5725","0.5725","0.5725","0.8425","0.8425","0.8425","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"3503","0.16749999999999998","0.16749999999999998","0.16749999999999998","0","0","0","0.73","0.73","0.73","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.7075","0.7075","0.7075","0","0","0"
"3504","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0.685","0.685","0.685","0","0","0","0.7525","0.7525","0.7525","0.55","0.55","0.55"
"3505","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.685","0.685","0.685"
"3506","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.82","0.82","0.82","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.82","0.82","0.82","0","0","0"
"3507","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"3508","0.55","0.55","0.55","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.6625","0.6625","0.6625","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.6625","0.6625","0.6625","0","0","0"
"3509","0.32499999999999996","0.32499999999999996","0.32499999999999996","0","0","0","0","0","0","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0","0","0"
"3510","0.6625","0.6625","0.6625","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.6625","0.6625","0.6625","0.595","0.595","0.595","0.7975","0.7975","0.7975","0","0","0","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625"
"3511","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.55","0.55","0.55","0.775","0.775","0.775"
"3512","0.82","0.82","0.82","0","0","0","0.5725","0.5725","0.5725","0","0","0","0","0","0","0.5275","0.5275","0.5275","0.865","0.865","0.865","0.865","0.865","0.865"
"3513","0.73","0.73","0.73","0.5275","0.5275","0.5275","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.595","0.595","0.595","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"3514","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0","0.7525","0.7525","0.7525","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.7525","0.7525","0.7525","0","0","0","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"3515","0.37","0.37","0.37","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"3516","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.73","0.73","0.73","0","0","0","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82","0","0","0"
"3517","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.5275","0.5275","0.5275","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"3518","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.5275","0.5275","0.5275","0.73","0.73","0.73","0","0","0","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"3519","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.25750000000000006","0.25750000000000006","0.25750000000000006","0","0","0","0","0","0","0.7075","0.7075","0.7075","0","0","0","0.7075","0.7075","0.7075","0","0","0"
"3520","0.3025","0.3025","0.3025","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.82","0.82","0.82","0.5275","0.5275","0.5275","0.7975","0.7975","0.7975","0.73","0.73","0.73"
"3521","0","0","0","0","0","0","0.5725","0.5725","0.5725","0","0","0","0.5275","0.5275","0.5275","0","0","0","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"3522","0.8425","0.8425","0.8425","0.9325","0.9325","0.9325","0.09999999999999998","0.09999999999999998","0.09999999999999998","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.8875","0.8875","0.8875","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"3523","0.865","0.865","0.865","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.595","0.595","0.595","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865"
"3524","0.775","0.775","0.775","0","0","0","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.37","0.37","0.37","0.775","0.775","0.775","0","0","0","0.7975","0.7975","0.7975","0.12250000000000005","0.12250000000000005","0.12250000000000005"
"3525","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.55","0.55","0.55","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.5725","0.5725","0.5725","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.7075","0.7075","0.7075"
"3526","0.82","0.82","0.82","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425"
"3527","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"3528","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"3529","0","0","0","0.7075","0.7075","0.7075","0.55","0.55","0.55","0","0","0","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0","0","0"
"3530","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.865","0.865","0.865","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865","0.865","0.865","0.865"
"3531","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975","0","0","0","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.82","0.82","0.82","0.7525","0.7525","0.7525"
"3532","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.685","0.685","0.685","0","0","0","0.73","0.73","0.73","0.4375","0.4375","0.4375","0.595","0.595","0.595","0.73","0.73","0.73"
"3533","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725"
"3534","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.82","0.82","0.82","0","0","0","0.5275","0.5275","0.5275","0.55","0.55","0.55"
"3535","0.865","0.865","0.865","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"3536","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"3537","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"3538","0.6625","0.6625","0.6625","0.865","0.865","0.865","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.865","0.865","0.865","0.7075","0.7075","0.7075","0.865","0.865","0.865","0.865","0.865","0.865"
"3539","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.595","0.595","0.595","0.685","0.685","0.685","0.55","0.55","0.55"
"3540","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"3541","0.865","0.865","0.865","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.91","0.91","0.91","0.685","0.685","0.685","0.82","0.82","0.82","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.865","0.865","0.865","0.73","0.73","0.73"
"3542","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.5275","0.5275","0.5275","0.73","0.73","0.73","0.865","0.865","0.865","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.685","0.685","0.685","0.7975","0.7975","0.7975"
"3543","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625"
"3544","0.5275","0.5275","0.5275","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.865","0.865","0.865","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"3545","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.595","0.595","0.595","0.82","0.82","0.82","0.865","0.865","0.865","0","0","0","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"3546","0.775","0.775","0.775","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3547","0.82","0.82","0.82","0.82","0.82","0.82","0","0","0","0","0","0","0.7525","0.7525","0.7525","0","0","0","0.5725","0.5725","0.5725","0.82","0.82","0.82"
"3548","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.73","0.73","0.73","0","0","0","0.7975","0.7975","0.7975","0","0","0","0.775","0.775","0.775","0","0","0"
"3549","0.5725","0.5725","0.5725","0.7075","0.7075","0.7075","0.595","0.595","0.595","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.73","0.73","0.73","0.5725","0.5725","0.5725"
"3550","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0","0","0","0.865","0.865","0.865","0.7525","0.7525","0.7525","0.865","0.865","0.865","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"3551","0.37","0.37","0.37","0.775","0.775","0.775","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.25750000000000006","0.25750000000000006","0.25750000000000006"
"3552","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.595","0.595","0.595","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.685","0.685","0.685","0.32499999999999996","0.32499999999999996","0.32499999999999996"
"3553","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"3554","0.775","0.775","0.775","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7975","0.7975","0.7975","0.595","0.595","0.595","0.7075","0.7075","0.7075","0","0","0","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.7975","0.7975","0.7975"
"3555","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075"
